"x","y","sst","chlo","a","b","phyto_max"
87.5,32.5,NA,NA,NA,NA,NA
92.5,32.5,NA,NA,NA,NA,NA
97.5,32.5,NA,NA,NA,NA,NA
102.5,32.5,NA,NA,NA,NA,NA
107.5,32.5,NA,NA,NA,NA,NA
112.5,32.5,NA,NA,NA,NA,NA
117.5,32.5,NA,NA,NA,NA,NA
122.5,32.5,18.457250598439,1.92127665239382,-0.486124336079314,-0.843107042061037,-5.8
127.5,32.5,21.6846961021424,0.709012926033098,-1.21302287258748,-0.899045362808369,-6.9
132.5,32.5,24.0096456315783,0.163457445987654,-2.87487009938084,-1.01102235077358,-7.8
137.5,32.5,23.2628935642732,0.189388043091168,-2.6786930301454,-0.998623278791325,-7.8
142.5,32.5,22.7291331088904,0.168476729096521,-2.83504667200211,-1.0085315693826,-7.8
147.5,32.5,22.3874044665584,0.167153999485597,-2.84544918043795,-1.00918350460037,-7.8
152.5,32.5,22.140218476896,0.180173080632716,-2.74578731436579,-1.00290007091953,-7.8
157.5,32.5,21.8689216490145,0.193463155864198,-2.68407607906241,-0.999506825287842,-7.7
162.5,32.5,21.8371036564863,0.169994405864198,-2.82319060001103,-1.00778741816941,-7.8
167.5,32.5,21.6236487830127,0.165543740354938,-2.8582013576645,-1.009981439587,-7.8
172.5,32.5,21.364354105349,0.161477896733539,-2.89084186736365,-1.01201750548721,-7.8
177.5,32.5,21.1170604387919,0.158564332561728,-2.914632043494,-1.01349573354955,-7.8
-177.5,27.5,24.1812086794112,0.0802603362911523,-3.69964966436693,-1.05856529487581,-8
-172.5,27.5,24.0351871720067,0.0826021733539095,-3.66761795173744,-1.05681291211939,-8
-167.5,27.5,23.9130704650173,0.0817343428497942,-3.67941314886647,-1.05745948240079,-8
-162.5,27.5,23.8051546661942,0.0816514596193416,-3.68054424448375,-1.05752140671831,-8
-157.5,27.5,23.633604171541,0.0821062885802469,-3.67434712305393,-1.05718196342357,-8
-152.5,27.5,23.2856553466232,0.0790850051440329,-3.71597237971105,-1.0594540118536,-8
-147.5,27.5,22.7718956629435,0.0743324492026749,-3.78374705082652,-1.06311276843397,-8
-142.5,27.5,22.0111547735003,0.0716251446759259,-3.82370123219052,-1.065245506344,-8
-137.5,27.5,21.1313304000431,0.0726956661522634,-3.80778059523452,-1.06439784919428,-8
-132.5,27.5,20.2679043946443,0.0737578768004115,-3.79214187485264,-1.06356238618004,-8
-127.5,27.5,19.5728248207658,0.076991512345679,-3.74546926304277,-1.0610526305318,-8
-122.5,27.5,19.0677716096243,0.0957405799897119,-3.51209855312015,-1.04843233853403,-7.9
-117.5,27.5,19.1887037502822,0.19505108466802,-2.67303394074502,-0.998797780918708,-7.7
-112.5,27.5,20.427283132644,0.504451145246448,-1.54809386611316,-0.923371061786656,-7.2
-107.5,27.5,NA,NA,NA,NA,NA
-102.5,27.5,NA,NA,NA,NA,NA
-97.5,27.5,26.0144102379128,0.184913773148148,-2.71093171557475,-1.00068291126663,-7.8
-92.5,27.5,25.9483751340844,0.463052781768838,-1.62249583490894,-0.928475563971787,-7.3
-87.5,27.5,26.2734748609139,0.362287580751696,-1.93089211753818,-0.950269309131544,-7.4
-82.5,27.5,26.2383098959923,0.448605398825555,-1.6687400283438,-0.931855153801008,-7.3
-77.5,27.5,26.058083672957,0.151349031673282,-2.97505429635186,-1.01722807042056,-7.8
-72.5,27.5,25.6140966808095,0.0654618906590414,-3.91866962920575,-1.07024046800917,-8
-67.5,27.5,25.5233338656249,0.0570518100565844,-4.05853690408906,-1.07739650790231,-8
-62.5,27.5,25.4632675541772,0.054556568287037,-4.10266063619113,-1.07960180756937,-8
-57.5,27.5,25.38249863342,0.053153147505144,-4.12806606071663,-1.08085973360613,-8
-52.5,27.5,25.2183728641934,0.0533122106481482,-4.12516456711077,-1.08071651222072,-8
-47.5,27.5,24.8915814011185,0.0557214666923868,-4.08189885850877,-1.07856735551191,-8
-42.5,27.5,24.491526999297,0.0576013535236626,-4.0489919307834,-1.07691607303754,-8
-37.5,27.5,24.0292353435799,0.060084587191358,-4.00660044745775,-1.07476810202486,-8
-32.5,27.5,23.5281045949018,0.0687543242026749,-3.86721513882591,-1.06754735720585,-8
-27.5,27.5,23.0089228930297,0.0846563464506173,-3.64004100921455,-1.05529546597702,-8
-22.5,27.5,22.4759490648906,0.11128644225823,-3.33429347064421,-1.03824659747587,-7.9
-17.5,27.5,21.6956965552436,0.376381929375526,-1.8754867771804,-0.94633311401525,-7.4
-12.5,27.5,20.5245656967163,0.710841201839051,-1.20938365973426,-0.89876649838701,-6.9
-7.5,27.5,NA,NA,NA,NA,NA
-2.5,27.5,NA,NA,NA,NA,NA
2.5,27.5,NA,NA,NA,NA,NA
7.5,27.5,NA,NA,NA,NA,NA
12.5,27.5,NA,NA,NA,NA,NA
17.5,27.5,NA,NA,NA,NA,NA
22.5,27.5,NA,NA,NA,NA,NA
27.5,27.5,NA,NA,NA,NA,NA
32.5,27.5,NA,NA,NA,NA,NA
37.5,27.5,NA,NA,NA,NA,NA
42.5,27.5,NA,NA,NA,NA,NA
47.5,27.5,NA,NA,NA,NA,NA
52.5,27.5,NA,NA,NA,NA,NA
57.5,27.5,27.7483470598857,1.76583489169609,-0.534729969512921,-0.847009980105572,-5.9
62.5,27.5,27.4554789225261,1.92714350344194,-0.482728784302619,-0.84282881848449,-5.8
67.5,27.5,27.4063292503357,2.95262685815445,-0.172583079230901,-0.817150249217177,-5.5
72.5,27.5,NA,NA,NA,NA,NA
77.5,27.5,NA,NA,NA,NA,NA
82.5,27.5,NA,NA,NA,NA,NA
87.5,27.5,NA,NA,NA,NA,NA
92.5,27.5,NA,NA,NA,NA,NA
97.5,27.5,NA,NA,NA,NA,NA
102.5,27.5,NA,NA,NA,NA,NA
107.5,27.5,NA,NA,NA,NA,NA
112.5,27.5,NA,NA,NA,NA,NA
117.5,27.5,NA,NA,NA,NA,NA
122.5,27.5,23.0823420643807,0.689152922453704,-1.25324686096376,-0.902123353086198,-6.9
127.5,27.5,24.8639031410218,0.213878910875005,-2.54741630685016,-0.990660757486897,-7.7
132.5,27.5,24.940109946681,0.112980851715686,-3.31603322396514,-1.03718308784847,-7.9
137.5,27.5,24.800429059841,0.105884082433128,-3.39391055143559,-1.04169649015647,-7.9
142.5,27.5,24.8312526967791,0.100529851466049,-3.45522438665499,-1.04520834353738,-7.9
147.5,27.5,25.0473112159305,0.0885920621141975,-3.58849565112168,-1.05243772599983,-8
152.5,27.5,25.0775911525444,0.084612606095679,-3.64062328567381,-1.0553275894156,-8
157.5,27.5,25.0448276449133,0.0799265367798354,-3.70426835626164,-1.05881706068487,-8
162.5,27.5,24.9066775268979,0.0770925122170782,-3.74403349916247,-1.06097503937541,-8
167.5,27.5,24.7353064643012,0.0770566968878601,-3.7445424827881,-1.06100254833688,-8
172.5,27.5,24.5395790806523,0.0775240644290123,-3.73791341614654,-1.06064404409547,-8
177.5,27.5,24.3581204520332,0.0783489776234568,-3.72628033698015,-1.060013749578,-8
-177.5,22.5,26.2837855974833,0.0570205279063786,-4.05908207433226,-1.07742391243608,-8
-172.5,22.5,26.0671180424867,0.0610018325617284,-3.99123802239115,-1.07398402339552,-8
-167.5,22.5,25.8223984312128,0.0672549672067901,-3.89043511495982,-1.06876659135211,-8
-162.5,22.5,25.5858689588659,0.0720636574074074,-3.81716013602528,-1.06489759246525,-8
-157.5,22.5,25.0499991226197,0.0759070601851852,-3.76096811716729,-1.06188876009722,-8
-152.5,22.5,24.5241833312839,0.0676193321078431,-3.88476023560445,-1.06846920484697,-8
-147.5,22.5,23.9276729053921,0.06184765625,-3.97720823731576,-1.07326536343404,-8
-142.5,22.5,23.2459925792836,0.0610839602623457,-3.98987006945539,-1.07391406030502,-8
-137.5,22.5,22.5339276154836,0.0622676343878601,-3.97028976415796,-1.07291006575177,-8
-132.5,22.5,21.9383652192575,0.0645986368312757,-3.93244957127984,-1.07095630590713,-8
-127.5,22.5,21.5274404843649,0.0688021476337449,-3.86648020755116,-1.0675086634645,-8
-122.5,22.5,21.4807901099876,0.0784338509516461,-3.72508827276768,-1.05994907813653,-8
-117.5,22.5,22.0198310463517,0.100481288580247,-3.45579120196873,-1.04524063492596,-7.9
-112.5,22.5,23.5179376814101,0.188293379685591,-2.68652277145029,-0.999124283475088,-7.8
-107.5,22.5,26.0353307286899,0.386284676476009,-1.83771685767121,-0.943637515581874,-7.4
-102.5,22.5,NA,NA,NA,NA,NA
-97.5,22.5,26.7137153534662,0.144772486772487,-3.03210737044349,-1.02072288555214,-7.8
-92.5,22.5,26.7543656587601,0.220001973624264,-2.50853393197238,-0.988116057474051,-7.7
-87.5,22.5,27.3248830933502,0.161454707794743,-2.89102987603141,-1.01202920671938,-7.8
-82.5,22.5,27.8058774453623,0.161501442638732,-2.89065098625505,-1.01200562516994,-7.8
-77.5,22.5,27.7410497736048,0.486649644359639,-1.60039347930768,-0.927232214236178,-7.2
-72.5,22.5,26.9569616136097,0.0583533812830688,-4.03602761693326,-1.0762616306407,-8
-67.5,22.5,27.1194258783378,0.0558737745098039,-4.07920559570945,-1.07843274311352,-8
-62.5,22.5,27.0273850387997,0.0557079314557613,-4.08213843811727,-1.07857932531467,-8
-57.5,22.5,26.7840139318396,0.0572588091563786,-4.05493441551658,-1.07721532076635,-8
-52.5,22.5,26.4926467542295,0.0523892425411523,-4.14208078323766,-1.08154989513353,-8
-47.5,22.5,26.0895485772027,0.0530156571502058,-4.13057865284431,-1.08098366542402,-8
-42.5,22.5,25.6498395584248,0.0556706532921811,-4.0827984771839,-1.07861229803948,-8
-37.5,22.5,25.1446519410169,0.0636516846707819,-3.94770920293897,-1.07174630950804,-8
-32.5,22.5,24.5883588596627,0.0844212319958848,-3.64317337408743,-1.0554682323906,-8
-27.5,22.5,24.026034839065,0.114134420010288,-3.30371670611934,-1.03646396029785,-7.9
-22.5,22.5,23.2199272738563,0.355876527134774,-1.95676393711535,-0.952099900707967,-7.4
-17.5,22.5,21.8375948212364,2.14203536707649,-0.412843554422129,-0.837134931896225,-5.7
-12.5,22.5,NA,NA,NA,NA,NA
-7.5,22.5,NA,NA,NA,NA,NA
-2.5,22.5,NA,NA,NA,NA,NA
2.5,22.5,NA,NA,NA,NA,NA
7.5,22.5,NA,NA,NA,NA,NA
12.5,22.5,NA,NA,NA,NA,NA
17.5,22.5,NA,NA,NA,NA,NA
22.5,22.5,NA,NA,NA,NA,NA
27.5,22.5,NA,NA,NA,NA,NA
32.5,22.5,NA,NA,NA,NA,NA
37.5,22.5,29.1165049235026,0.279052608161824,-2.21514261450479,-0.969025552556556,-7.6
42.5,22.5,29.8031189600627,0.474079139760933,-1.58816424916311,-0.925957817984156,-7.3
47.5,22.5,NA,NA,NA,NA,NA
52.5,22.5,NA,NA,NA,NA,NA
57.5,22.5,27.2236786842346,1.61176171091982,-0.59321782508792,-0.851679497208662,-6
62.5,22.5,27.2224007793502,1.43068647420009,-0.63912199958523,-0.85518706764092,-6.2
67.5,22.5,27.6315893756019,1.14764360429737,-0.81591492265494,-0.869054780329462,-6.4
72.5,22.5,28.7398615307278,2.24332429292263,-0.363314856918658,-0.833043133933218,-5.7
77.5,22.5,NA,NA,NA,NA,NA
82.5,22.5,NA,NA,NA,NA,NA
87.5,22.5,28.1398790722802,0.449432211307211,-1.6660537699114,-0.931659212223878,-7.3
92.5,22.5,28.0555799484253,0.425579398148148,-1.74557972540229,-0.937440157308394,-7.3
97.5,22.5,NA,NA,NA,NA,NA
102.5,22.5,NA,NA,NA,NA,NA
107.5,22.5,26.3963372866313,0.841047866530125,-1.02643840896446,-0.884878512422611,-6.8
112.5,22.5,26.3049100240072,0.253754398148148,-2.34954686429498,-0.978116486491345,-7.6
117.5,22.5,26.4523747415254,0.264817785407984,-2.28939943213502,-0.974065455954688,-7.6
122.5,22.5,27.0476174036662,0.108662413194444,-3.36297954746308,-1.03991087711389,-7.9
127.5,22.5,26.767940948123,0.084523082010582,-3.64181570141509,-1.05539336229699,-8
132.5,22.5,26.8966310977936,0.0726839313271605,-3.8079542389726,-1.06440711009183,-8
137.5,22.5,27.1803415951906,0.0643879083076132,-3.93583223944081,-1.07113167504963,-8
142.5,22.5,27.3650034041632,0.0599276124338624,-4.00924520906019,-1.07490278545604,-8
147.5,22.5,27.4865014848255,0.0546421296296296,-4.1011257768292,-1.07952553101984,-8
152.5,22.5,27.4517855273353,0.0515354456018519,-4.15790460978317,-1.08232589289073,-8
157.5,22.5,27.3278051906162,0.0503714634773663,-4.17975688161347,-1.08339178959499,-8
162.5,22.5,27.1442112551795,0.0504534786522634,-4.1782063776722,-1.08331638098777,-8
167.5,22.5,26.9590507779803,0.0516186838624339,-4.15635437458165,-1.08225002300657,-8
172.5,22.5,26.7525974273682,0.0526775655864198,-4.13677546366351,-1.08128894925391,-8
177.5,22.5,26.5243959108989,0.0545370563271605,-4.10301087797992,-1.07961920878728,-8
-177.5,17.5,27.0774840937721,0.0470719200102881,-4.25030153640836,-1.08704689442582,-8.1
-172.5,17.5,26.8096823762965,0.0499959490740741,-4.18687720598366,-1.08373764993517,-8
-167.5,17.5,26.5347665044997,0.0532564461162551,-4.12618112604534,-1.08076670392632,-8
-162.5,17.5,26.2169872372239,0.0565996495627572,-4.06643631490125,-1.07779321317212,-8
-157.5,17.5,25.8377289697236,0.0574541462418301,-4.05154280880881,-1.07704458490621,-8
-152.5,17.5,25.3825166157314,0.0558875826719577,-4.07896166608837,-1.0784205464755,-8
-147.5,17.5,24.9986185744957,0.0620511027520576,-3.97385285599571,-1.07309312262021,-8
-142.5,17.5,24.6980832311842,0.0700678208590535,-3.84715509709561,-1.06648893437821,-8
-137.5,17.5,24.4555652742033,0.0748417566872428,-3.77634308359566,-1.06271556046267,-8
-132.5,17.5,24.36519980254,0.080788933899177,-3.69236295178305,-1.05816762535234,-8
-127.5,17.5,24.4476714558072,0.0856396604938272,-3.62700661981186,-1.05457544233309,-8
-122.5,17.5,24.7699845790863,0.0940877700617284,-3.51917470369643,-1.04855142818889,-8
-117.5,17.5,25.434912776947,0.106579636059671,-3.38611191217611,-1.04124716027064,-7.9
-112.5,17.5,26.2925167684202,0.125528501157407,-3.18677269113711,-1.02956515977987,-7.9
-107.5,17.5,27.4537774767195,0.217018902178243,-2.52736266554389,-0.989349846969039,-7.7
-102.5,17.5,28.7759499443902,0.222038414902998,-2.49580239111526,-0.98728018434632,-7.7
-97.5,17.5,28.5636285955256,0.465791048488003,-1.61389381781338,-0.92784541967694,-7.3
-92.5,17.5,27.2990751993089,0.602345072751323,-1.34234383707162,-0.908324779031948,-7.1
-87.5,17.5,28.0973764022192,0.116474609375,-3.27901084277359,-1.03501712878213,-7.9
-82.5,17.5,28.1761466556125,0.11442030615989,-3.30067855913755,-1.03628635019521,-7.9
-77.5,17.5,28.0744829177857,0.10913582128094,-3.35776694018586,-1.03960904612059,-7.9
-72.5,17.5,27.9650311456211,0.129043771043771,-3.15230510744922,-1.02750782061927,-7.9
-67.5,17.5,28.0156843367077,0.149531994047619,-2.99062282367884,-1.01818458012388,-7.8
-62.5,17.5,27.8949984746102,0.132737098846564,-3.11684932123188,-1.02538029909703,-7.9
-57.5,17.5,27.586297942974,0.130737123842593,-3.13595461330915,-1.02652811458116,-7.9
-52.5,17.5,27.1609423584408,0.0805968203446502,-3.69500737368992,-1.05831200998239,-8
-47.5,17.5,26.7153208503017,0.0629911426183128,-3.95844422612414,-1.07230035706386,-8
-42.5,17.5,26.2599150675315,0.0670482896090535,-3.89366333824853,-1.06893559213207,-8
-37.5,17.5,25.7799372037252,0.0797626832561728,-3.70654047600269,-1.05894082948168,-8
-32.5,17.5,25.3447145426715,0.104544013631687,-3.40904137289518,-1.04256657834896,-7.9
-27.5,17.5,25.0115149950741,0.143895503553483,-3.03986553997881,-1.02119588665408,-7.8
-22.5,17.5,24.304358566375,0.528099469135161,-1.48147074436568,-0.918428539764645,-7.2
-17.5,17.5,24.0026297800469,2.64532198716655,-0.282379909006089,-0.826354180253566,-5.5
-12.5,17.5,NA,NA,NA,NA,NA
-7.5,17.5,NA,NA,NA,NA,NA
-2.5,17.5,NA,NA,NA,NA,NA
2.5,17.5,NA,NA,NA,NA,NA
7.5,17.5,NA,NA,NA,NA,NA
12.5,17.5,NA,NA,NA,NA,NA
17.5,17.5,NA,NA,NA,NA,NA
22.5,17.5,NA,NA,NA,NA,NA
27.5,17.5,NA,NA,NA,NA,NA
32.5,17.5,NA,NA,NA,NA,NA
37.5,17.5,29.7162414550781,0.390243743456954,-1.82287356069182,-0.942575470894287,-7.4
42.5,17.5,29.8824161847433,0.541626705611862,-1.44474052116878,-0.915692486246152,-7.2
47.5,17.5,NA,NA,NA,NA,NA
52.5,17.5,27.0527827722055,1.57188908991804,-0.574867649760881,-0.85010272443684,-6.1
57.5,17.5,26.7919885917946,0.862565588563199,-1.04328309986643,-0.886395907397848,-6.7
62.5,17.5,27.2176763110691,0.71486009544937,-1.20142094338289,-0.898156112032287,-6.9
67.5,17.5,27.986701769299,0.395097177171073,-1.8048721458757,-0.941285437458196,-7.4
72.5,17.5,28.6852533658346,0.894732881371188,-0.993329615259726,-0.882502325930239,-6.7
77.5,17.5,NA,NA,NA,NA,NA
82.5,17.5,28.633872513544,0.236494008948452,-2.40814983109574,-0.981490411909028,-7.7
87.5,17.5,28.4426498355288,0.192602519989746,-2.65591241881867,-0.997162749737738,-7.8
92.5,17.5,28.3744782521175,0.321171113506521,-2.05807617933629,-0.95871491610447,-7.5
97.5,17.5,28.9561925093333,1.52682543796786,-0.609388668978345,-0.852893199261179,-6.1
102.5,17.5,NA,NA,NA,NA,NA
107.5,17.5,27.0553546038541,0.41660913654839,-1.77661979587587,-0.939685231888853,-7.3
112.5,17.5,27.4406974375248,0.145924822771991,-3.02196806094317,-1.02010390287664,-7.8
117.5,17.5,27.6631758987263,0.151978974123291,-2.96969073566593,-1.01689804727315,-7.8
122.5,17.5,28.1717155491864,0.0865725473586509,-3.61473793588595,-1.05389609036,-8
127.5,17.5,28.2826682267366,0.0627134291409465,-3.96298018832197,-1.07253403585033,-8
132.5,17.5,28.365187740326,0.0580527906378601,-4.04119613267232,-1.07652280016999,-8
137.5,17.5,28.5076733500869,0.0547302758487654,-4.09954620735454,-1.07944699950091,-8
142.5,17.5,28.5677610210344,0.0529371328052394,-4.13201558527345,-1.08105450228176,-8
147.5,17.5,28.481445720278,0.0473201314370495,-4.24534779094647,-1.08680857859443,-8.1
152.5,17.5,28.3941034458302,0.0440438046553498,-4.31215481702491,-1.08999259555727,-8.1
157.5,17.5,28.2446646496102,0.0426001800411523,-4.34261796720076,-1.09142254988971,-8.1
162.5,17.5,28.027009149834,0.0420159143518519,-4.35513710294172,-1.09200612625164,-8.1
167.5,17.5,27.8249328794934,0.0422089781746032,-4.35098790946667,-1.09181297809634,-8.1
172.5,17.5,27.5914482169681,0.0432386027520576,-4.32906484030364,-1.09078808649697,-8.1
177.5,17.5,27.3716291851468,0.0446447723765432,-4.29966419365787,-1.08940226411158,-8.1
-177.5,12.5,27.550148706083,0.0472518164866255,-4.24670950987721,-1.0868741234043,-8.1
-172.5,12.5,27.3544330932476,0.0507463027263374,-4.17268394784109,-1.08304752317366,-8
-167.5,12.5,27.1488737777428,0.0551474086934156,-4.09209395048507,-1.0790760441178,-8
-162.5,12.5,26.9329730387087,0.0602715727880659,-4.00345607118953,-1.07460786027741,-8
-157.5,12.5,26.7413631439209,0.0664088220164609,-3.90369450524787,-1.06945993942843,-8
-152.5,12.5,26.5640133204284,0.074651941872428,-3.77909841018536,-1.06286345025351,-8
-147.5,12.5,26.3935222519769,0.0892151491769547,-3.580484768984,-1.05199111955572,-8
-142.5,12.5,26.2745958858066,0.104336805555556,-3.41139354584224,-1.04270163690808,-7.9
-137.5,12.5,26.249256406007,0.115355195473251,-3.29078241276345,-1.03570721649218,-7.9
-132.5,12.5,26.3531860934364,0.124053610468107,-3.20145108226535,-1.03043801462224,-7.9
-127.5,12.5,26.6068328645494,0.131354230967078,-3.13003596861351,-1.02617288189111,-7.9
-122.5,12.5,26.9360354017329,0.132462416409465,-3.11946026859621,-1.02553735361224,-7.9
-117.5,12.5,27.3252825984249,0.133465052726337,-3.10994973232638,-1.0249649795909,-7.9
-112.5,12.5,27.7143540099815,0.13924893904321,-3.0561278575129,-1.02171065881927,-7.9
-107.5,12.5,28.158078871833,0.155582931455761,-2.93933340415442,-1.01502540002811,-7.8
-102.5,12.5,28.5608377968824,0.204439348636831,-2.60920765759203,-0.994679538382569,-7.7
-97.5,12.5,28.3132483941538,0.379921585648148,-1.8618792362296,-0.945363097849233,-7.4
-92.5,12.5,28.2486612340456,0.50355747568916,-1.55067421950632,-0.92356195410489,-7.2
-87.5,12.5,27.6636828495906,0.644280404202279,-1.29739724562756,-0.905213045112329,-7
-82.5,12.5,28.285386382209,0.122295924563671,-3.2191161036235,-1.03148585101255,-7.9
-77.5,12.5,27.9500276179541,0.153511994231106,-2.95670983908847,-1.01609828195497,-7.8
-72.5,12.5,27.6227236217923,0.190059805228468,-2.67390639119373,-0.998316746517759,-7.8
-67.5,12.5,28.0387338360151,0.257660264756944,-2.32805828705885,-0.976672433485549,-7.6
-62.5,12.5,28.1724402296777,0.450728838164863,-1.6618509774346,-0.931352558310573,-7.3
-57.5,12.5,28.0931541891659,0.343191840277778,-1.96231214825714,-0.952014167930534,-7.5
-52.5,12.5,27.771790599823,0.259970936213992,-2.31547760210231,-0.97582532509046,-7.6
-47.5,12.5,27.4252270045104,0.12709469843107,-3.17132710532516,-1.02864456062131,-7.9
-42.5,12.5,27.0421142648768,0.116537985468107,-3.27834690375727,-1.0349781677009,-7.9
-37.5,12.5,26.7176913844215,0.120154931841564,-3.24089217095877,-1.03277358319827,-7.9
-32.5,12.5,26.5371450653783,0.133552838863169,-3.10911962987448,-1.02491498307211,-7.9
-27.5,12.5,26.4638025102161,0.148268861693862,-3.0015319609521,-1.01885355105959,-7.8
-22.5,12.5,26.4001820807364,0.303630739545721,-2.13872385546126,-0.964305716786186,-7.5
-17.5,12.5,26.6364782677757,2.26655571381835,-0.352358811066963,-0.832136390000515,-5.7
-12.5,12.5,27.8050161361695,2.03350810185185,-0.423375097617916,-0.837956713847676,-5.8
-7.5,12.5,NA,NA,NA,NA,NA
-2.5,12.5,NA,NA,NA,NA,NA
2.5,12.5,NA,NA,NA,NA,NA
7.5,12.5,NA,NA,NA,NA,NA
12.5,12.5,NA,NA,NA,NA,NA
17.5,12.5,NA,NA,NA,NA,NA
22.5,12.5,NA,NA,NA,NA,NA
27.5,12.5,NA,NA,NA,NA,NA
32.5,12.5,NA,NA,NA,NA,NA
37.5,12.5,NA,NA,NA,NA,NA
42.5,12.5,28.8052516937256,0.528983394249513,-1.47904078734293,-0.918247773638082,-7.2
47.5,12.5,28.6135805341933,0.547838362377816,-1.47938614520002,-0.918612348437145,-7.1
52.5,12.5,26.8753102962788,0.837131327573111,-1.03286358943815,-0.885377629155472,-6.8
57.5,12.5,27.0094275191978,0.45806790446252,-1.63828706323724,-0.92963113980092,-7.3
62.5,12.5,27.7291763164379,0.345234086445829,-1.95371956578267,-0.951409695777742,-7.5
67.5,12.5,28.4696046581975,0.240995054745701,-2.38178530053348,-0.979737066750302,-7.7
72.5,12.5,28.8987137862614,0.468847924376677,-1.60435074176801,-0.927145793178435,-7.3
77.5,12.5,28.9934469223023,1.49254314134908,-0.63653103101594,-0.855083681313783,-6.1
82.5,12.5,28.8259671551058,0.191038364977658,-2.66695829973658,-0.997871462623148,-7.8
87.5,12.5,28.7262177891202,0.157612481996614,-2.92247849600193,-1.01398220942395,-7.8
92.5,12.5,28.8056663779802,0.176486200682213,-2.77340957478738,-1.00464994243315,-7.8
97.5,12.5,29.0165458855806,0.29782211427482,-2.12217483972789,-0.962656651619093,-7.6
102.5,12.5,29.3992621527778,0.255331018518519,-2.34083889816014,-0.977531738378206,-7.6
107.5,12.5,27.826429409451,0.18257683899177,-2.72802243863424,-1.00177130816743,-7.8
112.5,12.5,28.1676130839757,0.14180851521164,-3.03285656503341,-1.02029565619987,-7.9
117.5,12.5,28.7393746034599,0.12995693178957,-3.14346783372116,-1.0269785987713,-7.9
122.5,12.5,28.9039565086365,0.119976851851852,-3.24271645030542,-1.03288126301679,-7.9
127.5,12.5,28.9221912724631,0.0561178075396825,-4.07490047096806,-1.0782173682894,-8
132.5,12.5,28.8885680375276,0.0542302919238683,-4.10852824055078,-1.07989311238033,-8
137.5,12.5,28.8974510647002,0.0505337632275132,-4.17669018920061,-1.08324260854887,-8
142.5,12.5,28.8831854446262,0.0464503404863719,-4.26278209984563,-1.08764575190637,-8.1
147.5,12.5,28.8081866216178,0.0426062008978676,-4.34248953770234,-1.09141655078872,-8.1
152.5,12.5,28.6988111142759,0.0402905735596708,-4.39277605901015,-1.09374608980908,-8.1
157.5,12.5,28.546489016215,0.0396740129886831,-4.40647858491283,-1.094374019593,-8.1
162.5,12.5,28.3821438743955,0.0401522486772487,-4.39583838115212,-1.09388668070864,-8.1
167.5,12.5,28.1898337797685,0.0419536335578002,-4.35647822850606,-1.09206850022361,-8.1
172.5,12.5,27.9458440417335,0.0416341435185185,-4.3633782958729,-1.09238897598721,-8.1
177.5,12.5,27.7602698961894,0.044064274691358,-4.31172755008175,-1.08997244039617,-8.1
-177.5,7.5,28.412452978558,0.0882380401234568,-3.59306506471129,-1.05269217471391,-8
-172.5,7.5,28.282878308826,0.0959843910751029,-3.50915450477033,-1.04826625554145,-7.9
-167.5,7.5,28.1277423240521,0.104356465406379,-3.41117022660722,-1.0426888165585,-7.9
-162.5,7.5,27.9419194486406,0.111723685056584,-3.32956191918468,-1.03797132877691,-7.9
-157.5,7.5,27.7488692848771,0.117102687757202,-3.27244278451894,-1.03463152189474,-7.9
-152.5,7.5,27.5962779857494,0.12199598122428,-3.2221495644282,-1.0316654979809,-7.9
-147.5,7.5,27.4392702650141,0.129898951903292,-3.14402754250235,-1.02701213793227,-7.9
-142.5,7.5,27.3358541223738,0.139327980324074,-3.05540431576018,-1.02166673572076,-7.9
-137.5,7.5,27.3071811446437,0.142642537937243,-3.02534376853431,-1.01983783095271,-7.9
-132.5,7.5,27.2892914595428,0.146560185185185,-3.01640389906534,-1.01976383474549,-7.8
-127.5,7.5,27.3023928871861,0.145462287808642,-3.02603044007191,-1.02035201201562,-7.8
-122.5,7.5,27.3420989230827,0.141104857896091,-3.03922162545465,-1.02068315302289,-7.9
-117.5,7.5,27.4291442659166,0.138951855066872,-3.05885018435058,-1.02187587827351,-7.9
-112.5,7.5,27.527990410063,0.139324797453704,-3.05543344556722,-1.02166850415463,-7.9
-107.5,7.5,27.644293889293,0.144953816229424,-3.03050776091547,-1.02062529365494,-7.8
-102.5,7.5,27.6667035314772,0.164536024305556,-2.86623180147271,-1.01048321239081,-7.8
-97.5,7.5,27.6543592241076,0.209274241255144,-2.57727071507827,-0.992606310516733,-7.7
-92.5,7.5,27.5544350306193,0.301054426194072,-2.15091951434431,-0.965146938472619,-7.5
-87.5,7.5,27.7730373793958,0.279161017243758,-2.2145899473782,-0.968987884148148,-7.6
-82.5,7.5,27.8444425665814,0.35053323264535,-1.93164195779071,-0.949854162246129,-7.5
-77.5,7.5,27.3140970547994,0.741205386233719,-1.15044740867297,-0.894241577128737,-6.9
-72.5,7.5,NA,NA,NA,NA,NA
-67.5,7.5,NA,NA,NA,NA,NA
-62.5,7.5,28.2532672246298,0.599766203703704,-1.34852357831982,-0.908790912266841,-7.1
-57.5,7.5,28.1766822894415,0.780215603298611,-1.13040789232667,-0.89293292219454,-6.8
-52.5,7.5,28.1378278096517,0.947192811673281,-0.96747094236227,-0.880671449641837,-6.6
-47.5,7.5,28.0351421638772,0.257829684284979,-2.32713256628235,-0.976610143037628,-7.6
