"","x","y","sst","chlo","a","b","phyto_max","dt"
"34",62.5,72.5,1.20933346765819,0.460371382161736,-0.924851813822765,-0.922695009382071,-7.8,0.01
"35",67.5,72.5,1.19442322420114,0.989786910614533,0.207630488432804,-0.833287984711633,-7.5,0.01
"36",72.5,72.5,0.964888572692876,1.37545231867876,0.539153177751944,-0.806008523866582,-7.3,0.01
"37",77.5,72.5,0.899858305189348,0.983079351852689,0.199639726973161,-0.83393852521238,-7.5,0.01
"38",117.5,72.5,0.662079482608375,0.605151972462879,-0.474742905103258,-0.887840359261491,-7.7,0.01
"39",122.5,72.5,0.733250333392435,0.695370789148492,-0.262541343995554,-0.871091564504805,-7.7,0.01
"40",127.5,72.5,0.815006213717994,0.728797350682919,-0.193968401218103,-0.865637244096876,-7.6,0.01
"41",132.5,72.5,0.880516044244748,1.04341697709205,0.26810768194041,-0.828354858737856,-7.5,0.01
"42",137.5,72.5,0.895209251888218,1.16992412422839,0.389770293144665,-0.818376575663589,-7.4,0.01
"43",147.5,72.5,0.460049697979781,0.616275334114834,-0.446196912632349,-0.885598811753923,-7.7,0.01
"44",152.5,72.5,0.390007406567773,0.295301817906735,-1.7069864197756,-0.980965341613726,-8,0.01
"45",157.5,72.5,0.669177400930672,0.302221306677881,-1.66554641997287,-0.97795339899583,-8,0.01
"46",162.5,72.5,0.902135296356987,0.240873969708456,-2.07109275027542,-1.00705957290586,-8,0.01
"47",167.5,72.5,0.837462243176015,0.186265246722294,-2.52427862814865,-1.0385984087591,-8.1,0.01
"48",172.5,72.5,0.744572095865755,0.187619451446897,-2.51167404980716,-1.03773549605006,-8.1,0.01
"49",177.5,72.5,0.916522460441565,0.182349305192137,-2.56118233646028,-1.04112009463598,-8.1,0.01
"50",-177.5,67.5,2.27060549263392,0.650997788117608,-0.361587316221336,-0.878933730419006,-7.7,0.01
"51",-172.5,67.5,1.81094639850042,0.544538747654626,-0.644018563803907,-0.901057436574005,-7.8,0.01
"52",-167.5,67.5,1.97122880996221,0.743976856407638,-0.164398803797104,-0.863279019853772,-7.6,0.01
"53",-82.5,67.5,0.347739149275288,0.249104636371915,-2.01120062045351,-1.00281315737025,-8,0.01
"54",-77.5,67.5,0.231930917406846,0.322158443844889,-1.55137135347882,-0.969610767278938,-8,0.01
"55",-67.5,67.5,0.698874037606381,0.107140735479798,-3.44244671948185,-1.09915916541422,-8.2,0.01
"56",-62.5,67.5,0.75382802560117,0.141734503016909,-2.98994836172254,-1.06989127281453,-8.1,0.01
"57",-57.5,67.5,1.64165991677179,0.514618795317321,-0.737116500527034,-0.908270976307053,-7.8,0.01
"58",-52.5,67.5,2.70646695434734,1.81752129147377,0.734315604660261,-0.789550112219692,-7.2,0.01
"59",-37.5,67.5,2.81230207473514,0.442874511769692,-0.991285770340512,-0.927759530664847,-7.9,0.01
"60",-32.5,67.5,3.75761653506568,0.398600340442152,-1.17425264327523,-0.94159887122396,-7.9,0.01
"61",-27.5,67.5,4.17870970478766,0.581264518651242,-0.538582637263986,-0.892840148384681,-7.7,0.01
"62",-22.5,67.5,2.09498482605323,0.45831757490042,-0.932490749713121,-0.923278419382463,-7.8,0.01
"63",-17.5,67.5,2.52387794010225,0.91718715947027,0.115583488549215,-0.840764292687174,-7.5,0.01
"64",-12.5,67.5,3.896276759294,0.961057279516469,0.172694556402525,-0.836130039150975,-7.5,0.01
"65",-7.5,67.5,4.99802460317261,0.738611134297562,-0.17474349840636,-0.864104453246476,-7.6,0.01
"66",-2.5,67.5,6.88203833544698,0.702910691665639,-0.246642257374505,-0.869828751960586,-7.7,0.01
"67",2.5,67.5,8.20108400274209,0.810493110113498,-0.0452610231295031,-0.853739649990576,-7.6,0.01
"68",7.5,67.5,8.81000126429969,0.933588894140992,0.137491710545218,-0.8389882664626,-7.5,0.01
"69",12.5,67.5,8.48517352512907,1.09669519037522,0.322665348785462,-0.823889582134118,-7.4,0.01
"70",17.5,67.5,8.14218165079755,1.26447656082765,0.464844180595387,-0.812178965052778,-7.4,0.01
"71",37.5,67.5,4.98056966236662,1.33176860119048,0.511499304113888,-0.808309445804569,-7.3,0.01
"72",42.5,67.5,3.91134049681581,1.20663029100529,0.420348355909896,-0.815856281033806,-7.4,0.01
"73",47.5,67.5,3.32127128379056,1.28650002755732,0.480686675930346,-0.810866661966042,-7.3,0.01
"74",-177.5,62.5,3.81441599840516,1.3025969651712,0.491906536115429,-0.809936260244341,-7.3,0.01
"75",-172.5,62.5,3.32494202591708,1.11889098552646,0.343917233848027,-0.822146193830242,-7.4,0.01
"76",-167.5,62.5,3.23499350133731,1.26803768915101,0.467445252430419,-0.811963619406157,-7.4,0.01
"77",-162.5,62.5,4.01841983795167,2.03225181083989,0.791421277770759,-0.784612471845912,-7.1,0.01
"78",-147.5,62.5,8.61351737976076,1.51682332142976,0.616502096193118,-0.799538689362517,-7.3,0.01
"79",-142.5,62.5,8.73608307308623,1.39336565175017,0.549941474122711,-0.805109282620762,-7.3,0.01
"80",-92.5,62.5,2.15715228439009,0.264071735888533,-1.90698694918948,-0.995381145398378,-8,0.01
"81",-87.5,62.5,2.10646260793879,0.216790218682934,-2.25805343103225,-1.02019822056953,-8.1,0.01
"82",-82.5,62.5,2.21510713365344,0.357863242553538,-1.36431179905956,-0.955803285307053,-7.9,0.01
"83",-77.5,62.5,2.34456649356419,0.47355425976248,-0.87678898760392,-0.919017980951999,-7.8,0.01
"84",-62.5,62.5,1.64345438128968,0.324838440771142,-1.53658492131511,-0.968525614143032,-8,0.01
"85",-57.5,62.5,3.91174432588004,1.00872094916339,0.229661327716921,-0.831492902289253,-7.5,0.01
"86",-52.5,62.5,4.3403745032929,1.61722542264114,0.661941841280867,-0.795709411659697,-7.2,0.01
"87",-47.5,62.5,5.24324664615452,1.20305504423181,0.417453320973381,-0.816095124856366,-7.4,0.01
"88",-42.5,62.5,6.05771033907696,0.722380667376153,-0.206755720350231,-0.866655890206431,-7.6,0.01
"89",-37.5,62.5,6.34571553377536,0.622728574546686,-0.429965595953415,-0.884322648720225,-7.7,0.01
"90",-32.5,62.5,7.85200810138092,0.652178704258733,-0.358824045774806,-0.878715523627334,-7.7,0.01
"91",-27.5,62.5,8.90540903871865,0.787814596653655,-0.0840692644017186,-0.856853693311246,-7.6,0.01
"92",-22.5,62.5,9.74336723751494,0.795936925939774,-0.0699643025658954,-0.855722630284632,-7.6,0.01
"93",-17.5,62.5,10.1450746967097,0.722042266530943,-0.207434934129849,-0.866709977138362,-7.6,0.01
"94",-12.5,62.5,9.61740805174458,0.793599641788817,-0.073999275451898,-0.856046277615559,-7.6,0.01
"95",-7.5,62.5,8.8301634748777,0.872186772542661,0.0518142166420276,-0.845921921066124,-7.6,0.01
"96",-2.5,62.5,8.85819635391238,0.967247721367789,0.180380807865885,-0.835505232334397,-7.5,0.01
"97",2.5,62.5,9.74375778724409,1.14351962693368,0.366552558842696,-0.82028673399973,-7.4,0.01
"98",7.5,62.5,9.73242244720462,1.2557853422619,0.458430959460003,-0.81270973724677,-7.4,0.01
"99",157.5,62.5,3.21535838596406,1.38114766288976,0.54261691567551,-0.805719911138648,-7.3,0.01
"100",167.5,62.5,4.50146101315818,1.19429639370579,0.410286328875123,-0.816686200489142,-7.4,0.01
"101",172.5,62.5,4.51264591015207,1.05903202140684,0.284639062908106,-0.827003384327166,-7.5,0.01
"102",177.5,62.5,4.53490242038997,1.03291212390522,0.256721764890632,-0.829284919497423,-7.5,0.01
"103",-177.5,57.5,5.24761618314809,0.954463555513025,0.164409165022787,-0.836803252547339,-7.5,0.01
"104",-172.5,57.5,5.13754001006584,1.43225934137473,0.572327804885312,-0.803240229446124,-7.3,0.01
"105",-167.5,57.5,4.86850681981084,1.77281305602898,0.719985722393998,-0.790776843334986,-7.2,0.01
"106",-162.5,57.5,5.06665630411814,1.97330754669758,0.777483124841503,-0.785826166558103,-7.1,0.01
"107",-157.5,57.5,6.8194443267069,1.28182655559975,0.47737297080662,-0.811141287317739,-7.4,0.01
"108",-152.5,57.5,7.25756814521658,1.07293214464633,0.29897071968188,-0.825830668524822,-7.4,0.01
"109",-147.5,57.5,7.6749719985808,0.864925314004549,0.0409927088574109,-0.84679541077484,-7.6,0.01
"110",-142.5,57.5,8.24725661036946,0.734176118319322,-0.183382334019428,-0.864793419234715,-7.6,0.01
"111",-137.5,57.5,8.96829578999903,1.23946252595558,0.446132029622578,-0.813726896608197,-7.4,0.01
"112",-132.5,57.5,9.55228852166072,1.91442371295719,0.762312786619923,-0.787140354367475,-7.1,0.01
"113",-92.5,57.5,2.08508896427631,0.28953502710228,-1.74228067997093,-0.983523849297074,-8,0.01
"114",-87.5,57.5,1.8439513108087,0.224890818153885,-2.19310931030789,-1.01565443491945,-8,0.01
"115",-82.5,57.5,2.13685560529195,0.36880069827967,-1.31101293603877,-0.951837659286091,-7.9,0.01
"116",-77.5,57.5,2.40436372302828,0.629978696673312,-0.412011557205376,-0.882909680368957,-7.7,0.01
"117",-62.5,57.5,1.39239973441635,0.37723577269808,-1.2710829052899,-0.948857631690702,-7.9,0.01
"118",-57.5,57.5,3.74407951144099,0.654818580457723,-0.35267307213949,-0.878229680381264,-7.7,0.01
"119",-52.5,57.5,5.17921839517263,0.915641108928166,0.113482895351953,-0.840934469928273,-7.5,0.01
"120",-47.5,57.5,5.91968276790843,0.830666178751863,-0.012200680029659,-0.851081748982899,-7.6,0.01
"121",-42.5,57.5,6.47020117978122,0.652028329617416,-0.359175509884752,-0.878743279502963,-7.7,0.01
"122",-37.5,57.5,7.57587068623338,0.569716333914576,-0.570748581419025,-0.895352379718673,-7.8,0.01
"123",-32.5,57.5,8.8059724154296,0.634014718900397,-0.402143675705889,-0.882132479510985,-7.7,0.01
"124",-27.5,57.5,9.93253771287426,0.652901627983241,-0.357136027207005,-0.878582209629768,-7.7,0.01
"125",-22.5,57.5,10.9474835819668,0.582214855317144,-0.535974340987382,-0.892636230375372,-7.7,0.01
"126",-17.5,57.5,11.3705584808632,0.613448864403359,-0.453381700494668,-0.88616333174647,-7.7,0.01
"127",-12.5,57.5,11.4999425888062,0.751704055879482,-0.149704060490543,-0.862105694419646,-7.6,0.01
"128",-7.5,57.5,11.2744738533384,0.992796454274779,0.211183746828511,-0.832998614620301,-7.5,0.01
"129",-2.5,57.5,10.6469947744299,1.04276647716114,0.267408879482892,-0.828411958345049,-7.5,0.01
"130",2.5,57.5,10.6906508476015,1.14022246016789,0.363578181551333,-0.820531229664407,-7.4,0.01
"131",7.5,57.5,11.0513249745445,2.17400082817995,0.820451588584569,-0.782060833121885,-7.1,0.01
"132",17.5,57.5,9.35333881226799,3.34257588042243,0.924086611362384,-0.772227954793143,-7,0.01
"133",137.5,57.5,3.99585189112912,0.81801980078178,-0.0327693266274778,-0.852735924080886,-7.6,0.01
"134",142.5,57.5,3.95341396243485,1.03814975572922,0.262425704997074,-0.828819069213286,-7.5,0.01
"135",147.5,57.5,3.96626353844135,0.859182000602778,0.0323240182723009,-0.84749476550044,-7.6,0.01
"136",152.5,57.5,4.08093775068013,1.19681413280236,0.412357475953186,-0.816515419547417,-7.4,0.01
"137",157.5,57.5,3.2779114779972,1.41545372441522,0.56282486995714,-0.804034158280456,-7.3,0.01
"138",162.5,57.5,5.34225034129865,1.22350407457878,0.433777798051951,-0.814747688962449,-7.4,0.01
"139",167.5,57.5,5.04703529537477,1.04884874679365,0.273910919472866,-0.827880582018903,-7.5,0.01
"140",172.5,57.5,5.09597498542209,0.791631662110115,-0.0774116104960842,-0.856319928532126,-7.6,0.01
"141",177.5,57.5,5.09958317802068,0.769789315161103,-0.116221106204152,-0.859428739488427,-7.6,0.01
"142",-177.5,52.5,5.86399316458869,0.747275991297238,-0.158095828781986,-0.862775862035981,-7.6,0.01
"143",-172.5,52.5,6.14870382944745,0.866209117300582,0.0429171160081348,-0.846640113524775,-7.6,0.01
"144",-167.5,52.5,6.46891065325058,0.910341828888372,0.106235586618328,-0.841521454296455,-7.5,0.01
"145",-162.5,52.5,6.76523342747844,0.728821939972597,-0.193919732413595,-0.865633365765078,-7.6,0.01
"146",-157.5,52.5,6.96109669094996,0.61499332020335,-0.449449995887586,-0.885854439981378,-7.7,0.01
"147",-152.5,52.5,7.18367997628673,0.46078226763064,-0.923328532578802,-0.922578638530991,-7.8,0.01
"148",-147.5,52.5,7.63208012934087,0.399022619825066,-1.17239826481375,-0.941459416586025,-7.9,0.01
"149",-142.5,52.5,8.38322045891376,0.370542434723236,-1.30268570871363,-0.951216829779141,-7.9,0.01
"150",-137.5,52.5,9.31348435790453,0.466600118197359,-0.901935835367645,-0.920943189199284,-7.8,0.01
"151",-132.5,52.5,10.2106931559245,0.881032551622714,0.0647913816216947,-0.844873764504415,-7.6,0.01
"152",-127.5,52.5,10.8552085876465,1.6967849548635,0.693316016179466,-0.79304983869329,-7.2,0.01
"153",-57.5,52.5,2.30791071432609,0.463787133487654,-0.912238549728101,-0.921731090546979,-7.8,0.01
"154",-52.5,52.5,4.01270996187508,0.768620842877101,-0.118346730578524,-0.859598825317152,-7.6,0.01
"155",-47.5,52.5,7.45336071675419,0.82768204970252,-0.0170074289483305,-0.85146848028127,-7.6,0.01
"156",-42.5,52.5,9.70065689036457,0.726455125433432,-0.198615916568242,-0.86600754953438,-7.6,0.01
"157",-37.5,52.5,9.98454063733421,0.680032131221831,-0.29569689262793,-0.873721477927454,-7.7,0.01
"158",-32.5,52.5,10.5200676193944,0.643564251547162,-0.379149337061833,-0.88031976480335,-7.7,0.01
"159",-27.5,52.5,11.5061857064565,0.593539221080314,-0.505335569211764,-0.890238587370808,-7.7,0.01
"160",-22.5,52.5,12.3845614397968,0.5669032765227,-0.578717915686728,-0.895974080401685,-7.8,0.01
"161",-17.5,52.5,12.9968544536167,0.511205524472257,-0.748181171262756,-0.909125649569248,-7.8,0.01
"162",-12.5,52.5,13.0126081939728,0.706506624926791,-0.239149986624405,-0.869233286509323,-7.7,0.01
"163",-7.5,52.5,13.3131352569118,1.03510234203805,0.259113555813001,-0.829089596755889,-7.5,0.01
"164",2.5,52.5,11.4502763112386,1.95327447851517,0.772467496517243,-0.786261400286496,-7.1,0.01
"165",7.5,52.5,11.6015034145779,2.72292322281959,0.890485348932234,-0.775665388697856,-7,0.01
"166",142.5,52.5,4.03571266863082,0.997792279803889,0.217038818260364,-0.832521663275517,-7.5,0.01
"167",147.5,52.5,4.35496122113703,0.644506400682599,-0.376907305860235,-0.880142894065788,-7.7,0.01
"168",152.5,52.5,4.65244967303581,1.15396172740947,0.375861075911499,-0.819521260794365,-7.4,0.01
"169",157.5,52.5,4.96728539607424,1.27706311145576,0.473969004231656,-0.811423317307558,-7.4,0.01
"170",162.5,52.5,5.40304350739436,0.772266542575982,-0.111731566011686,-0.859069436981474,-7.6,0.01
"171",167.5,52.5,5.70274938415486,0.589605128768103,-0.515887834612853,-0.891064832355192,-7.7,0.01
"172",172.5,52.5,5.82397118923713,0.711290778501242,-0.229271116056837,-0.868447770041323,-7.7,0.01
"173",177.5,52.5,5.80072226646621,0.701920240602753,-0.248716086044256,-0.869993531401872,-7.7,0.01
"174",-177.5,47.5,7.53814789807357,0.408896876248913,-1.12966523494107,-0.938241168332726,-7.9,0.01
"175",-172.5,47.5,7.75176699779654,0.390428442832925,-1.21058393325429,-0.944327732772332,-7.9,0.01
"176",-167.5,47.5,8.03067379351018,0.372687075874935,-1.29249135598375,-0.950456337611098,-7.9,0.01
"177",-162.5,47.5,8.3583373475958,0.379618982971339,-1.25998052091399,-0.948027666631514,-7.9,0.01
"178",-157.5,47.5,8.70242048016303,0.392666061894116,-1.20055072272929,-0.943574772145456,-7.9,0.01
"179",-152.5,47.5,9.125624204565,0.378470137461073,-1.26532279560462,-0.948427106307443,-7.9,0.01
"180",-147.5,47.5,9.62230812002114,0.354876692436067,-1.37917480852373,-0.956906666743256,-7.9,0.01
"181",-142.5,47.5,10.2468060369845,0.329696727815332,-1.51010334941421,-0.966579470920782,-7.9,0.01
"182",-137.5,47.5,10.9239607192852,0.31918783198861,-1.56791203574107,-0.970823379666054,-8,0.01
"183",-132.5,47.5,11.5864358548765,0.352916171023609,-1.38900560007294,-0.957635877578728,-7.9,0.01
"184",-127.5,47.5,12.18178771914,1.33477142993059,0.513463612035878,-0.808146195419874,-7.3,0.01
"185",-122.5,47.5,12.6015763744476,3.34257588042243,0.924086611362384,-0.772227954793143,-7,0.01
"186",-62.5,47.5,7.51256022453311,1.49479071085298,0.605550783462301,-0.800458123801465,-7.3,0.01
"187",-57.5,47.5,7.78483604027483,0.970911039401867,0.184887692358241,-0.83513874902925,-7.5,0.01
"188",-52.5,47.5,6.54573702457975,0.89034896665927,0.0782200746277007,-0.843788371066503,-7.5,0.01
"189",-47.5,47.5,7.53039240265231,0.881034143552261,0.0647936970177006,-0.844873577426526,-7.6,0.01
"190",-42.5,47.5,13.0552440542393,0.619575479326491,-0.437866517701586,-0.884943992794271,-7.7,0.01
"191",-37.5,47.5,14.8613218272174,0.465551767608479,-0.905766590463024,-0.921236205131417,-7.8,0.01
"192",-32.5,47.5,14.6295821913967,0.455031786878408,-0.94479860269639,-0.924217828904116,-7.8,0.01
"193",-27.5,47.5,14.7769694222345,0.456677081127745,-0.938622287218652,-0.923746504890159,-7.8,0.01
"194",-22.5,47.5,14.806393259543,0.45864099868006,-0.93128505405052,-0.92318635487913,-7.8,0.01
"195",-17.5,47.5,14.7873033311632,0.436511989287542,-1.01622727926887,-0.929655505780276,-7.9,0.01
"196",-12.5,47.5,14.7049243079292,0.480977131867637,-0.850444111655353,-0.916997864986477,-7.8,0.01
"197",-7.5,47.5,14.7629441485686,0.668669379077035,-0.320982999814717,-0.87572397243015,-7.7,0.01
"198",-2.5,47.5,15.9690995294581,0.971744705196771,0.18590904379492,-0.835055683741707,-7.5,0.01
"199",32.5,47.5,15.1673359068613,0.960209956918724,0.171635562591018,-0.836216102779494,-7.5,0.01
"200",37.5,47.5,15.5458474204654,0.845867476851851,0.0118470725216161,-0.849145478859553,-7.6,0.01
"201",137.5,47.5,9.86812916710265,0.713539351851852,-0.224662804581941,-0.868081197025049,-7.7,0.01
"202",142.5,47.5,7.30735193282841,0.887539538863821,0.0741960525810394,-0.844113700455516,-7.5,0.01
"203",147.5,47.5,5.47409833155856,0.817074751417646,-0.0343274234396138,-0.852861155843343,-7.6,0.01
"204",152.5,47.5,5.2341578244182,0.776583162569816,-0.103962956935826,-0.858447503614935,-7.6,0.01
"205",157.5,47.5,5.88161912645615,0.64877889941671,-0.366799068955474,-0.879345195018165,-7.7,0.01
"206",162.5,47.5,6.56608938111202,0.472962096547877,-0.878912590361186,-0.919180676107218,-7.8,0.01
"207",167.5,47.5,6.47743743260704,0.458228790263318,-0.932821911585288,-0.923303705035561,-7.8,0.01
"208",172.5,47.5,6.9493091883483,0.44051500027095,-1.00048519138127,-0.928459186623377,-7.9,0.01
"209",177.5,47.5,7.29609272215104,0.411190379082573,-1.11990903034918,-0.937505188489138,-7.9,0.01
"210",-177.5,42.5,12.234789828901,0.31156568287037,-1.61109542937782,-0.973982802646195,-8,0.01
"211",-172.5,42.5,12.2372204445027,0.293967978395062,-1.71508768603707,-0.981553158019963,-8,0.01
"212",-167.5,42.5,12.2155507652848,0.29492210005144,-1.70928891937639,-0.981132441009978,-8,0.01
"213",-162.5,42.5,12.3249148333514,0.295778147505144,-1.70410232480534,-0.980755996786781,-8,0.01
"214",-157.5,42.5,12.5098716047075,0.29830881880144,-1.68885799196726,-0.9796487834706,-8,0.01
"215",-152.5,42.5,12.7844092298437,0.292187644675926,-1.72595881063554,-0.982341437107872,-8,0.01
"216",-147.5,42.5,13.1824723243714,0.279516927083333,-1.80530352299056,-0.988076948311086,-8,0.01
"217",-142.5,42.5,13.625450512215,0.258317001028807,-1.94636563387249,-0.998195872234625,-8,0.01
"218",-137.5,42.5,14.027658699177,0.238970373585391,-2.08522029173056,-1.00805858521087,-8,0.01
"219",-132.5,42.5,14.092121828927,0.258145383230453,-1.94755298286206,-0.998280620875052,-8,0.01
"220",-127.5,42.5,13.420895234113,0.829902830625864,-0.0134275366337586,-0.851180466235388,-7.6,0.01
"221",-122.5,42.5,12.7819019014873,2.65797977310704,0.884796158574895,-0.77620724532692,-7,0.01
"222",-72.5,42.5,15.2268268691169,0.975269965277778,0.190210497656173,-0.834705799916807,-7.5,0.01
"223",-67.5,42.5,13.3883924369207,0.999589769754814,0.219132335886805,-0.832351088072212,-7.5,0.01
"224",-62.5,42.5,15.1241825823533,0.611456559886499,-0.458474057674517,-0.886563307310902,-7.7,0.01
"225",-57.5,42.5,15.4460108043866,0.534939252186214,-0.673147058761048,-0.903318687305437,-7.8,0.01
"226",-52.5,42.5,14.6155027707418,0.610228362911523,-0.461624948135231,-0.886810734013672,-7.7,0.01
"227",-47.5,42.5,15.6238970406682,0.519850308641975,-0.720339205870414,-0.906973960892126,-7.8,0.01
"228",-42.5,42.5,18.4715905789976,0.32081663130144,-1.55882293314178,-0.970157217009536,-8,0.01
"229",-37.5,42.5,18.107508692918,0.302271412037037,-1.66524987670458,-0.977931814820697,-8,0.01
"230",-32.5,42.5,17.7589925402687,0.287942457426832,-1.752152281064,-0.984238336480401,-8,0.01
"231",-27.5,42.5,17.4244292559447,0.296303755144033,-1.70092530917384,-0.980525342036813,-8,0.01
"232",-22.5,42.5,17.1076086874362,0.316067644032922,-1.58545895480708,-0.972108278688242,-8,0.01
"233",-17.5,42.5,16.7988984567148,0.327256558641975,-1.52335261121763,-0.967553598699343,-7.9,0.01
"234",-12.5,42.5,16.5105280063771,0.483041543207909,-0.843206584350867,-0.916442323904031,-7.8,0.01
"235",-7.5,42.5,16.1201503291275,0.757303731054166,-0.139202236663486,-0.86126659247211,-7.6,0.01
"236",-2.5,42.5,16.5206175561935,0.688372485044121,-0.277531818794232,-0.872281206537232,-7.7,0.01
"237",2.5,42.5,18.3650536961026,0.378564814814815,-1.26488185150601,-0.948394142358171,-7.9,0.01
"238",7.5,42.5,18.6323932700687,0.31903587962963,-1.56876242905062,-0.970885686148096,-8,0.01
"239",12.5,42.5,19.7947865486145,0.203967664930556,-2.36552172760575,-1.02766981651827,-8.1,0.01
"240",27.5,42.5,15.5793408005326,0.728869020061728,-0.193826555338886,-0.865625940618766,-7.6,0.01
"241",32.5,42.5,15.3330789410338,0.780859825769331,-0.0963339036924598,-0.857836491587073,-7.6,0.01
"242",37.5,42.5,15.8623413641904,0.785744340102413,-0.0877019170074492,-0.857144854468959,-7.6,0.01
"243",42.5,42.5,16.8866611480713,0.95263599537037,0.16209455853201,-0.836991266531402,-7.5,0.01
"244",127.5,42.5,14.6826052029928,0.721501736111111,-0.208520860566649,-0.866796447155557,-7.6,0.01
"245",132.5,42.5,12.6222829743928,0.644472562636166,-0.376987748449755,-0.880149240452457,-7.7,0.01
"246",137.5,42.5,12.2754586372847,0.738870678532547,-0.174240431340579,-0.864064322678455,-7.6,0.01
"247",142.5,42.5,11.8300134138628,1.04404198232323,0.268778324956349,-0.828300057860769,-7.5,0.01
"248",147.5,42.5,10.5359875855971,0.814492057790549,-0.038600613717884,-0.853204559488451,-7.6,0.01
"249",152.5,42.5,10.8238833946316,0.535520061728395,-0.671365232612549,-0.90318047532455,-7.8,0.01
"250",157.5,42.5,11.3175516993911,0.40308309220679,-1.1546807052933,-0.940126166902804,-7.9,0.01
"251",162.5,42.5,11.0422233104706,0.396672003600823,-1.1827491556592,-0.942237620950352,-7.9,0.01
"252",167.5,42.5,11.3109798943555,0.378725662294239,-1.26413301248118,-0.948338158736208,-7.9,0.01
"253",172.5,42.5,11.7602967050341,0.345844712340343,-1.42496103848817,-0.960298874981761,-7.9,0.01
"254",177.5,42.5,12.2404978434245,0.335177295524691,-1.48071900349953,-0.964415947502136,-7.9,0.01
"255",-177.5,37.5,17.3152956503409,0.226337577160494,-2.18173767933054,-1.01485661237879,-8,0.01
"256",-172.5,37.5,17.0359252187941,0.221544383359053,-2.21967347229258,-1.01751558419991,-8,0.01
"257",-167.5,37.5,16.8934212772935,0.220349601337449,-2.22924725886719,-1.01818546496686,-8,0.01
"258",-162.5,37.5,16.861260509491,0.219272746270576,-2.23791702368602,-1.01879168761103,-8,0.01
"259",-157.5,37.5,16.9420190016429,0.20764453125,-2.33409449022545,-1.02549100420938,-8.1,0.01
"260",-152.5,37.5,17.1272623962826,0.183085921424897,-2.55418816438849,-1.0406427169977,-8.1,0.01
"261",-147.5,37.5,17.2844063864814,0.158369936342593,-2.80326914657087,-1.05748511284557,-8.1,0.01
"262",-142.5,37.5,17.2757417608191,0.14292840149177,-2.97596940262859,-1.0689688133901,-8.1,0.01
"263",-137.5,37.5,17.0687370017723,0.131424254115226,-3.11478477330837,-1.0780814523846,-8.1,0.01
"264",-132.5,37.5,16.4913002632283,0.155939895190329,-2.82949792640206,-1.05923953222366,-8.1,0.01
"265",-127.5,37.5,15.1438765949673,0.365607751414609,-1.32639143499573,-0.952983300359006,-7.9,0.01
"266",-122.5,37.5,14.2976493623522,0.970371367724521,0.18422567756364,-0.83519258738291,-7.5,0.01
"267",-77.5,37.5,22.8587817509969,0.407060570987654,-1.137522117493,-0.938833535494755,-7.9,0.01
"268",-72.5,37.5,21.0111411174139,0.354355052806713,-1.38178474990636,-0.957100308514391,-7.9,0.01
"269",-67.5,37.5,21.8751792978358,0.258582320601852,-1.94453150157242,-0.998064944607206,-8,0.01
"270",-62.5,37.5,22.2959852995696,0.207499389146091,-2.33532553015284,-1.02557644615367,-8.1,0.01
"271",-57.5,37.5,21.9808151086172,0.188014756944444,-2.5080096600897,-1.03748447614777,-8.1,0.01
"272",-52.5,37.5,21.5951091342502,0.185386477623457,-2.5325008812213,-1.03916086132137,-8.1,0.01
"273",-47.5,37.5,21.2131329977954,0.204737300668724,-2.35890152499067,-1.02721126772528,-8.1,0.01
"274",-42.5,37.5,20.8909514815719,0.203420958719136,-2.37023797590595,-1.02799635035003,-8.1,0.01
"275",-37.5,37.5,20.4922004346495,0.188469859182099,-2.50379931567263,-1.03719597091291,-8.1,0.01
"276",-32.5,37.5,20.1318328494118,0.182912712056462,-2.55583058619687,-1.04075484115401,-8.1,0.01
"277",-27.5,37.5,19.7977917045676,0.191893425179211,-2.47240944247583,-1.03504214617352,-8.1,0.01
"278",-22.5,37.5,19.4784148897444,0.182778422619048,-2.55710488820381,-1.04084182497949,-8.1,0.01
"279",-17.5,37.5,19.0161064977999,0.190176874356996,-2.48808602415196,-1.03611843759741,-8.1,0.01
"280",-12.5,37.5,18.7061196415513,0.29508048278238,-1.7083281679932,-0.981062719574584,-8,0.01
"281",-7.5,37.5,19.2792663295253,0.48400340606326,-0.839847546945556,-0.916184406180619,-7.8,0.01
"282",2.5,37.5,19.9265883834274,0.258196051954733,-1.94720234868778,-0.998255594625216,-8,0.01
"283",7.5,37.5,19.7978533356278,0.235539610069796,-2.11095125762783,-1.00987552154206,-8,0.01
"284",12.5,37.5,20.4840737418523,0.182471029491071,-2.56002487353361,-1.04104111119497,-8.1,0.01
"285",17.5,37.5,20.8780597224739,0.136452799482465,-3.05295502754461,-1.07403572879201,-8.1,0.01
"286",22.5,37.5,20.8059214620879,0.124638703100484,-3.20126050126045,-1.08370400257074,-8.1,0.01
"287",27.5,37.5,20.9334989150365,0.131053385416667,-3.11941898464782,-1.0783838274,-8.1,0.01
"288",32.5,37.5,21.389095958074,0.120826678240741,-3.25147204565295,-1.08694928506551,-8.1,0.01
"289",122.5,37.5,15.724435128106,2.03121126814332,0.791185421811929,-0.784633064373603,-7.1,0.01
"290",127.5,37.5,15.2751136144003,1.2804254216848,0.47637450256874,-0.811224021680545,-7.4,0.01
"291",132.5,37.5,16.3466433368204,0.688732139099327,-0.276755882915667,-0.872219652277744,-7.7,0.01
